,fz,purchasenumber,publishdate,startdata,enddata,placingway,customerinn,maxprice,okpdcode,okpdname,purchasobject,href
458,44,0176200000820000023,2020-12-10T16:16:09.689+03:00,"['2020-12-10', '16:16:09+03:00']","['2020-12-18', '09:00:00+03:00']",Электронный аукцион,0105019873,100000,61.10,Услуги телекоммуникационные проводные,Оказание услуг по доступу к информационно-коммуникационной сети Интернет,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200000820000023
459,44,0176200005520001900,2020-12-16T10:54:09.382+03:00,"['2020-12-16', '10:54:09+03:00']","['2020-12-24', '09:00:00+03:00']",Электронный аукцион,0105072228,744800,21.20,"Препараты лекарственные и материалы, применяемые в медицинских целях",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001900
460,44,0876100000220000068,2020-12-04T12:18:32.382+03:00,"['2020-12-04', '12:18:32+03:00']","['2020-12-14', '10:00:00+03:00']",Электронный аукцион,0105066680,3477485.19,81.10,Услуги по комплексному обслуживанию помещений,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0876100000220000068
461,44,0176200005520001950,2020-12-18T14:40:36.374+03:00,"['2020-12-18', '14:40:36+03:00']","['2020-12-28', '09:00:00+03:00']",Электронный аукцион,0105072228,476671,10.11,"Мясо и прочие продукты убоя, включая мясо консервированное",поставка мяса говядины,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001950
462,44,,2020-12-02T11:15:03.350+03:00,,,,,,,,,
463,44,0176200005520001859,2020-12-14T10:00:45.422+03:00,"['2020-12-14', '10:00:45+03:00']","['2020-12-22', '09:00:00+03:00']",Электронный аукцион,0105072228,86340,80.10,Услуги частных охранных служб,"Оказание услуг по централизованной охране объектов, находящихся на балансе в оперативном управлении Филиала Государственного казенного учреждения Республики Адыгея «Адыгейский республиканский Центра занятости населения» в Кошехабльском районе, путем приема и реагирования группами задержания на ""тревожные"" сообщения.",https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001859
464,44,0176200005520001733,2020-12-03T14:20:31.757+03:00,"['2020-12-03', '14:20:31+03:00']","['2020-12-14', '09:00:00+03:00']",Электронный аукцион,0105072228,4614430.71,10.51,Молоко и молочная продукция,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001733
465,44,0176200005520001932,2020-12-18T09:56:02.347+03:00,"['2020-12-18', '09:56:02+03:00']","['2020-12-28', '09:00:00+03:00']",Электронный аукцион,0105072228,149707.44,10.51,Молоко и молочная продукция,поставка творога,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001932
466,44,0276100000120000185,2020-12-01T09:47:25.395+03:00,"['2020-12-01', '09:47:25+03:00']","['2020-12-09', '10:00:00+03:00']",Электронный аукцион,0105016914,1255845.12,33.19,Услуги по ремонту прочего оборудования,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0276100000120000185
467,44,0176200005520001803,2020-12-09T11:37:30.346+03:00,"['2020-12-09', '11:37:30+03:00']","['2020-12-17', '09:00:00+03:00']",Электронный аукцион,0105072228,155019.12,62.03,Услуги по управлению компьютерным оборудованием,"Услуги по обновлению и сопровождению, установленных электронных периодических справочников ""Система Гарант"" (информационный продукт вычислительной техники).",https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001803
468,44,,2020-12-04T14:40:36.337+03:00,,,,,,,,,
469,44,0176200005520001725,2020-12-03T10:19:11.434+03:00,"['2020-12-03', '10:19:11+03:00']","['2020-12-11', '09:00:00+03:00']",Электронный аукцион,0105072228,478537.4,01.13,"Овощи и культуры бахчевые, корнеплоды и клубнеплоды",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001725
470,44,0176200005520001779,2020-12-08T12:16:59.629+03:00,"['2020-12-08', '12:16:59+03:00']","['2020-12-17', '09:00:00+03:00']",Электронный аукцион,0105072228,1493750,21.20,"Препараты лекарственные и материалы, применяемые в медицинских целях",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001779
471,44,,2020-12-03T15:47:19.345+03:00,,,,,,,,,
472,44,0176200005520001745,2020-12-04T12:23:40.846+03:00,"['2020-12-04', '12:23:40+03:00']","['2020-12-14', '09:00:00+03:00']",Электронный аукцион,0105072228,926682.42,10.81,Сахар,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001745
473,44,0176200005520001707,2020-12-02T09:28:41.390+03:00,"['2020-12-02', '09:28:41+03:00']","['2020-12-10', '09:00:00+03:00']",Электронный аукцион,0105072228,2000000,33.12,Услуги по ремонту оборудования,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001707
474,44,0176200005520001703,2020-12-01T14:06:14.450+03:00,"['2020-12-01', '14:06:14+03:00']","['2020-12-09', '09:00:00+03:00']",Электронный аукцион,0105072228,332899.48,21.20,"Препараты лекарственные и материалы, применяемые в медицинских целях",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001703
475,44,0176200005520001702,2020-12-01T12:28:37.378+03:00,"['2020-12-01', '12:28:37+03:00']","['2020-12-09', '09:00:00+03:00']",Электронный аукцион,0105072228,134929.2,21.20,"Препараты лекарственные и материалы, применяемые в медицинских целях",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001702
476,44,0376400000120000003,2020-12-08T09:02:16.369+03:00,"['2020-12-03', '14:04:04+03:00']","['2020-12-17', '14:00:00+03:00']",Электронный аукцион,0105017636,256656,80.20,Услуги систем обеспечения безопасности,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376400000120000003
477,44,0176200005520001692,2020-12-01T09:48:12.368+03:00,"['2020-12-01', '09:48:12+03:00']","['2020-12-09', '09:00:00+03:00']",Электронный аукцион,0105072228,4900000,61.90,Услуги телекоммуникационные прочие,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001692
478,44,0176200005520001704,2020-12-07T17:03:28.615+03:00,"['2020-12-01', '16:25:27+03:00']","['2020-12-16', '09:00:00+03:00']",Электронный аукцион,0105072228,1299967.57,10.51,Молоко и молочная продукция,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001704
479,44,0176200005520001695,2020-12-04T16:07:01.450+03:00,"['2020-12-01', '09:51:19+03:00']","['2020-12-14', '09:00:00+03:00']",Электронный аукцион,0105072228,264800,14.12,Спецодежда,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001695
480,44,0176200005520001868,2020-12-14T11:19:26.357+03:00,"['2020-12-14', '11:19:26+03:00']","['2020-12-22', '09:00:00+03:00']",Электронный аукцион,0105072228,259784.64,62.09,Услуги в области информационных технологий прочие и компьютерные услуги,"Оказание услуг по сопровождению Электронного периодического справочника ""Система ГАРАНТ"" стандартная интернет версия на одного пользователя",https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001868
